VRP,,MOLESWORTH STATION,-42.085111,173.260889,,,NZ,VFR
VRP,,MONKEY FLAT,-44.786694,168.016722,,,NZ,VFR
VRP,,MOONLIGHT,-44.96375,168.650889,,,NZ,VFR
VRP,,MORRINSVILLE,-37.658,175.527861,,,NZ,VFR
VRP,,MOTUEKA,-41.110222,173.011806,,,NZ,VFR
VRP,,MOTUNAU ISLAND,-43.061667,173.074306,,,NZ,VFR
VRP,,MOTUTAIKO ISLAND,-38.853806,175.942694,,,NZ,VFR
VRP,,MOUNT ALFRED,-44.757528,168.361167,,,NZ,VFR
VRP,,MOUNT ANGLEM,-46.740389,167.91625,,,NZ,VFR
VRP,,MOUNT ASPIRING HOMESTEAD,-44.495306,168.836528,,,NZ,VFR
VRP,,MOUNT BALDY,-37.729917,176.239583,,,NZ,VFR
VRP,,MOUNT BARKER,-44.731694,169.178,,,NZ,VFR
VRP,,MOUNT CLIMIE,-41.150389,175.143417,,,NZ,VFR
VRP,,MOUNT D'ARCHIAC,-43.465,170.5815,,,NZ,VFR
VRP,,MOUNT EARNSLAW,-44.622528,168.410611,,,NZ,VFR
VRP,,MOUNT GLENMARY,-43.976417,169.878139,,,NZ,VFR
VRP,,MOUNT HARBOUR ENTRANCE,-37.6335,176.16325,,,NZ,VFR
VRP,,MOUNT HECTOR,-40.951778,175.282167,,,NZ,VFR
VRP,,MOUNT HYDE,-45.790333,170.288139,,,NZ,VFR
VRP,,MOUNT JOSEPH,-43.86,170.371111,,,NZ,VFR
VRP,,MOUNT LARKINS,-44.879167,168.492,,,NZ,VFR
VRP,,MOUNT NIC STATION,-45.094361,168.427389,,,NZ,VFR
VRP,,MOUNT RURU,-37.7905,175.561861,,,NZ,VFR
VRP,,MOUNT STUART WINDFARM,-46.053611,169.775,,,NZ,VFR
VRP,,MOUNT TARAWERA,-38.223222,176.518528,,,NZ,VFR
VRP,,MOUNT TAUHARA,-38.693972,176.163333,,,NZ,VFR
VRP,,MOUNT THOMPSON,-40.762722,175.251,,,NZ,VFR
VRP,,MOUNT TUTOKO,-44.594528,168.012417,,,NZ,VFR
VRP,,MOUNT WAINUI,-41.01275,174.978444,,,NZ,VFR
VRP,,MOUTH OF THE DUNCAN,-44.067833,170.067028,,,NZ,VFR
